name,price,date,overview,image
Tour Trung Quốc 6N5Đ: HCM - Đại Liên - Cáp Nhĩ Tân - Làng Tuyết Hương - Quảng Trường Tinh Hải,27.990.000VND,27-02-2025,- Khám phá Làng Tuyết Hương - Thưởng thức vẻ đẹp mùa đông với tuyết trắng phủ đầy. - Tham quan Cáp Nhĩ Tân - Thành phố với kiến trúc Âu Châu và văn hóa độc đáo. - Thăm Nhà thờ Saint Sophia - Công trình kiến trúc nổi bật mang phong cách Byzantine. - Dạo bộ tại Quảng Trường Tinh Hải - Một trong những quảng trường lớn nhất tại Đại Liên. - Trải nghiệm ẩm thực địa phương - Thưởng thức các món ngon của vùng Đông Bắc Trung Quốc.,https://cdn2.ivivu.com/2023/11/22/14/ivv-cap-nhi-tan-158x100.jpg
Tour Trung Quốc 6N5Đ: TP.HCM - Côn Minh - Lệ Giang - Shangrila - Đại Lý,18.990.000VND,06-03-2025,- Khám phá Shangrila: Chiêm ngưỡng những cảnh quan núi non hùng vĩ và tìm hiểu văn hóa Tây Tạng. - Tham quan Lệ Giang cổ trấn: Dạo quanh phố cổ với những con kênh và ngôi nhà cổ kính. - Ngắm cảnh Núi Tuyết Ngọc Long: Chiêm ngưỡng vẻ đẹp tuyết phủ quanh năm. - Trải nghiệm Đại Lý: Tìm hiểu về nền văn hóa dân tộc Bạch. - Khe Hổ Nhảy: Tham quan hẻm núi kỳ vĩ với dòng sông Trường Giang chảy xiết.,https://cdn2.ivivu.com/2023/05/25/11/ivivu-le-giang-158x100.jpg
Tour Trung Quốc 4N4Đ: HCM - Thâm Quyến - Quảng Châu Phật Sơn - Chu Hải - Trung Sơn,13.350.000VND,01-03-2025,"- Khám phá Miếu Tổ Phật Sơn, nơi lưu giữ văn hóa và võ thuật Hoàng Phi Hồng. - Check-in Tháp truyền hình Quảng Châu, biểu tượng hiện đại với độ cao ấn tượng. - Thưởng thức show diễn tại Thiên Cổ Tình Quảng Đông, tái hiện 1000 năm văn hóa độc đáo. - Tham quan Công viên Việt Tú, công viên lớn nhất Quảng Châu với tượng Ngũ Dương nổi tiếng. - Trải nghiệm Cầu vượt biển Hồng Kông - Chu Hải - Ma Cao, kỳ quan vượt biển dài nhất thế giới.",https://cdn2.ivivu.com/2024/12/04/17/tham-quyen-ivv-158x100.gif
Tour Trung Quốc 5N5Đ: HCM - Thượng Hải - Hàng Châu - Tô Châu - Ô Trấn (Lễ 30/04),17.990.000VND,28-04-2025,"- Lạc vào không gian yên bình và cổ kính của Ô Trấn, nơi dòng nước len lỏi qua những con phố cổ. - Thưởng ngoạn những khu vườn cổ tại Tô Châu, nơi hội tụ tinh hoa kiến trúc và văn hóa Trung Hoa. - Dạo quanh Tây Hồ thơ mộng ở Hàng Châu, chiêm ngưỡng cảnh sắc thiên nhiên tuyệt đẹp như tranh vẽ. - Khám phá ẩm thực đa dạng với các món ăn độc đáo, mỗi điểm đến là một trải nghiệm mới lạ cho vị giác. - Đắm chìm trong vẻ đẹp hiện đại của Thượng Hải với góc nhìn toàn cảnh từ Tháp Minh Châu, một biểu tượng rực rỡ của thành phố.",https://cdn2.ivivu.com/2024/08/08/17/ben-thuong-hai-ivvv-158x100.gif
Tour Hồng Kông 5N4Đ: Trung Quốc - Thẩm Quyến - Quảng Châu,18.990.000VND,05-03-2025,"Chương trình du lịch khám phá Hồng Kông, Thẩm Quyến, và Quảng Châu từ TP.HCM, mang đến những trải nghiệm độc đáo tại các điểm như Cầu Thanh Mã, Núi Thái Bình, và Viện Bảo Tàng Ngọc Bích. Du khách sẽ thưởng thức ẩm thực địa phương, tham gia hoạt động mua sắm, và khám phá cây cầu vượt biển lớn nhất thế giới, tận hưởng sự pha trộn của văn hóa, lịch sử trong một chuyến đi đầy ấn tượng. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2016/09/02/18/ivivu-tour-hong-kong-4n3d-disney-land-cau-thanh-ma-2-158x100.jpg
Tour Trung Quốc 6N5Đ: HCM - Côn Minh - Đại Lý - Shangrila - Lệ Giang,18.990.000VND,27-03-2025,"- Chinh phục Núi Tuyết Ngọc Long với tuyết trắng quanh năm. - Khám phá Phố cổ Lệ Giang, di sản thế giới với vẻ đẹp sông nước cổ kính. - Tham quan Đại Lý, chiêm ngưỡng chùa Tam Tháp và hồ Nhĩ Hải thanh bình. - Trải nghiệm Shangrila, vùng đất thần thoại với tu viện linh thiêng và cảnh sắc tựa tranh. - Thưởng thức show Lệ Giang ấn tượng, hòa quyện văn hóa Naxi và thiên nhiên hùng vĩ.",https://cdn2.ivivu.com/2024/05/30/17/le-giang-ivv-158x100.gif
Tour Tây Tạng 6N5Đ: HCM - Lhasa - Cung Điện Potala - Hồ Yamdrok - Sông Băng Karola,39.990.000VND,15-04-2025,"- Sông băng Karola: Chiêm ngưỡng kỳ quan băng tuyết trắng xóa giữa núi đồi. - Cung điện Potala: Tham quan công trình tôn giáo đồ sộ, biểu tượng của Tây Tạng. - Hồ Yamdrok: Ngắm vẻ đẹp thanh bình của một trong bốn hồ thiêng nhất Tây Tạng. - Văn hóa Phật giáo: Khám phá các tu viện linh thiêng như Tashilhunpo và đời sống tâm linh đặc sắc. - Thành phố Lhasa: Tham quan Đại Chiêu Tự, Phố Bát Giác, chụp ảnh với Chó Ngao Tây Tạng, nhận và trải nghiệm mặc Trang phục Tây Tạng.",https://cdn2.ivivu.com/2023/05/16/11/ivivu-tay-tang-tibet-1-158x100.jpg
Tour Trung Quốc 5N5Đ: HCM - Vũ Hán - Khai Phong Phủ - Thiếu Lâm Tự - Binh Mã Dũng - Tây An,20.990.000VND,11-03-2025,"- Trải nghiệm văn hóa và lịch sử phong phú tại các điểm đến nổi bật. - Tham quan Thiếu Lâm Tự, cái nôi của võ thuật Thiếu Lâm danh tiếng. - Chiêm ngưỡng đội quân đất nung Bình Mã Dũng ở Tây An, di sản văn hóa thế giới. - Khám phá Vũ Hán, thành phố lịch sử nổi tiếng với cảnh quan đẹp và các di tích cổ. - Tham quan Khai Phong Phủ, nơi gắn liền với Bao Công, biểu tượng công lý của Trung Quốc.",https://cdn2.ivivu.com/2023/07/06/14/ivivu-long-mon-dong-2-158x100.gif
Tour Trung Quốc 5N4Đ: Thượng Hải - Ô Trấn - Tô Châu - Hàng Châu - Disneyland (option),14.950.000VND,27-03-2025,"- Dạo quanh Ô Trấn: Tận hưởng vẻ đẹp cổ kính với kênh rạch và kiến trúc trăm năm. - Chiêm ngưỡng Hàng Châu: Ngắm cảnh Tây Hồ tuyệt đẹp, nổi tiếng với phong cảnh hữu tình. - Trải nghiệm Disneyland Thượng Hải (tùy chọn): Vui chơi bất tận trong thế giới Disney huyền ảo. - Tham quan Tô Châu: Đắm mình trong các khu vườn di sản, “Venice phương Đông” đầy thơ mộng. - Khám phá Thượng Hải: Chiêm ngưỡng tháp Tháp Minh Châu Phương Đông và phố Nam Kinh sôi động.",https://cdn2.ivivu.com/2024/04/10/16/ben-thuong-hai-ivv-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Osaka - Kyoto - Phú Sĩ - Tokyo Mùa Hoa Anh Đào (Bay VNA),39.900.000VND,26-03-2025,"- Công viên Ueno: Thưởng thức sắc hoa anh đào rực rỡ tại Tokyo. - Tàu Shinkansen: Trải nghiệm tốc độ 300km/h trên tàu siêu tốc hiện đại. - Núi Phú Sĩ: Chiêm ngưỡng biểu tượng thiên nhiên hùng vĩ, tham quan trạm thứ 5. - Chùa Vàng Kinkakuji: Ngắm ngôi chùa dát vàng rực rỡ, biểu tượng văn hóa Kyoto. - Đền Fushimi Inari Taisha: Dạo bước qua hàng ngàn cổng torii đỏ, biểu tượng may mắn.",https://cdn2.ivivu.com/2024/08/14/10/nui-phu-si-ivivu-158x100.gif
Tour Nhật Bản 6N5Đ: HCM - Osaka - Kyoto - Fuji - Tokyo - Narita (Ngắm Hoa Anh Đào),34.990.000VND,24-03-2025,- Ngắm hoa anh đào tại Công viên Ueno: Chiêm ngưỡng sắc hồng rực rỡ của hơn 1.200 cây anh đào. - Trải nghiệm tàu Shinkansen: Di chuyển với tốc độ gần 300km/h trên tàu cao tốc hiện đại. - Hái trái cây theo mùa: Tự tay hái và thưởng thức trái cây tươi ngon ngay tại vườn. - Thưởng thức bò Kobe: Trải nghiệm món bò Kobe hảo hạng với hương vị thơm ngon độc đáo. - Khám phá núi Phú Sĩ: Ngắm nhìn biểu tượng hùng vĩ của Nhật Bản.,https://cdn2.ivivu.com/2024/02/01/16/thap-kobe-ivv-158x100.gif
Tour Nhật Bản 5N5Đ: Osaka - Kobe - Kyoto - Nagoya - Yamanashi - Tokyo (Bay VNA),33.890.000VND,05-03-2025,"- Chùa Asakusa: Check-in đèn lồng khổng lồ, dạo phố Nakamise sầm uất. - Maiko Show: Thưởng thức nghệ thuật múa truyền thống và mặc Kimono. - Núi Phú Sĩ: Tham quan biểu tượng hùng vĩ của Nhật Bản và ngắm cảnh tuyệt đẹp.",https://cdn2.ivivu.com/2024/02/01/16/lau-dai-osaka-ivv-158x100.gif
Tour Nhật Bản 6N5Đ (Mùa Đông): TP.HCM - Tokyo - Núi Phú Sĩ - Nagoya - Kyoto - Osaka,30.990.000VND,27-02-2025,"- Lễ hội Hoa Mơ Kairakuen: Chiêm ngưỡng sắc hoa mơ rực rỡ tại khu vườn nổi tiếng nhất Nhật Bản. - Ngắm núi Phú Sĩ từ làng cổ Oshino Hakkai: Khám phá ngôi làng cổ kính với cảnh sắc tuyệt đẹp của núi Phú Sĩ và các hồ nước tinh khiết. - Trượt tuyết tại Fuji Ten Resort: Trải nghiệm trượt tuyết giữa thiên nhiên tuyết trắng bao phủ, lưu lại những khoảnh khắc đáng nhớ. - Thưởng thức trà đạo tại Kyoto: Tham gia nghi thức trà đạo truyền thống, cảm nhận nét thanh tịnh và tinh tế của văn hóa Nhật. - Thăm Chùa Vàng Kinkakuji: Ngắm kiến trúc lộng lẫy của chùa phủ vàng, một biểu tượng nổi bật của Kyoto.",https://cdn2.ivivu.com/2023/04/04/10/ivivu-tokyo-skytree-158x100.gif
Tour Nhật Bản 5N5Đ: Cung Đường Vàng HCM - Osaka - Kobe - Kyoto - Fuji - Tokyo,34.990.000VND,21-03-2025,"- Chiêm ngưỡng Lâu đài Osaka: lâu đài cổ kính với vườn hoa anh đào bao quanh, tạo nên khung cảnh lãng mạn và yên bình. - Cảm nhận vẻ đẹp thanh lịch và sự tinh tế của văn hóa Nhật Bản qua trang phục, điệu múa, và nghệ thuật biểu diễn của các Geisha. - Trải nghiệm tàu cao tốc Shinkansen: mang đến cảm giác hiện đại và thoải mái trong khám phá Nhật Bản. - Chiêm ngưỡng cảnh quan hùng vĩ của núi Phú Sĩ, và khám phá ngôi làng cổ yên bình Oshino Hakkai. - Thưởng thức món bò Kobe trứ danh, được nuôi theo quy trình đặc biệt, mang hương vị độc đáo có một không hai.",https://cdn2.ivivu.com/2024/07/17/18/nui-phu-si-bieu-tuong-cua-nhat-ban-ivv-158x100.gif
Tour Nhật Bản Giá Tốt 5N4Đ: HCM - Tokyo - Phú Sỹ - Yamanashi,28.800.000VND,18-03-2025,"- Núi Phú Sĩ hùng vĩ: Chinh phục trạm 5, chiêm ngưỡng biểu tượng nước Nhật. - Oshino Hakkai – Làng cổ bên núi Phú Sĩ: Tản bộ qua những ngôi nhà truyền thống, thưởng thức đặc sản địa phương. - Trải nghiệm tắm Onsen Nhật Bản: Thư giãn với suối nước nóng, nét văn hóa độc đáo của người Nhật. - Mua sắm thả ga tại Gotemba & Akihabara: Săn hàng hiệu giảm giá & khám phá thiên đường công nghệ, anime. - Khám phá Tokyo sôi động: Tham quan Cung điện Hoàng gia, đền Asakusa Kannon & tháp Tokyo Sky Tree.",https://cdn2.ivivu.com/2024/07/11/14/ivivu-den-fushimi-inari-taisha-mua-dong-nhat-ban-3-158x100.jpg
Tour Nhật Bản 5N4Đ: Tokyo - Yamanashi - Fuji - Narita (Visa Đơn Giản),25.990.000VND,28-02-2025,- Chinh phục Núi Phú Sĩ: Biểu tượng hùng vĩ của Nhật Bản. - Tắm Onsen: Thư giãn với suối khoáng nóng tự nhiên. - Khám phá Owakudani: Ngắm khói núi lửa và thưởng trứng trường thọ. - Tham quan Oshino Hakkai: Làng cổ yên bình với 8 hồ nước trong vắt. - Trải nghiệm Akihabara: Mua sắm công nghệ và văn hóa Otaku độc đáo.,https://cdn2.ivivu.com/2019/12/17/10/ivivu-tokyo-skytree-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 5N4Đ: Thượng Hải - Okinawa,14.350.000VND,13-04-2025,"- Tiện ích cao cấp: Thư giãn tại hồ bơi, rạp chiếu phim và nhiều khu giải trí đẳng cấp. - Khám phá Okinawa: Tận hưởng bãi biển và tìm hiểu văn hóa độc đáo của Nhật Bản. - Tham quan Thượng Hải: Khám phá Bến Thượng Hải và Tháp truyền hình Đông Phương Minh Châu. - Ẩm thực đa dạng: Thưởng thức ẩm thực quốc tế và đặc sản trên du thuyền. - Giải trí độc đáo: Trải nghiệm nhảy dù mô phỏng iFly® và ngắm toàn cảnh từ đài North Star",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Du Lịch Nhật Bản 4N4Đ: Tokyo - Yamanashi - Narita - Ngắm Hoa Anh Đào,28.990.000VND,31-03-2025,- Ngắm hoa anh đào rực rỡ tại Ueno Park: Điểm hanami nổi tiếng giữa lòng Tokyo. - Khám phá Núi Phú Sĩ: Chiêm ngưỡng biểu tượng thiên nhiên hùng vĩ của Nhật Bản. - Trải nghiệm tắm Onsen: Thư giãn với suối khoáng nóng truyền thống Nhật Bản. - Hái trái cây tươi tại vườn: Thưởng thức trái cây sạch và tươi ngon theo mùa tại Yamanashi. - Dạo phố và mua sắm: Tự do khám phá Akihabara và Mitsui Outlet sầm uất.,https://cdn2.ivivu.com/2023/02/13/14/ivivu-cong-vien-yamanaka-hananomiyako-158x100.gif
Tour Nhật Bản Ngắm Hoa Anh Đào 5N5Đ: Tokyo - Yamanashi - Toyohashi - Osaka - Kobe,35.900.000VND,28-03-2025,"- Check-in Núi Phú Sĩ – Chạm tay vào biểu tượng nước Nhật, tận hưởng cảnh quan tuyệt đẹp từ trạm 5! - Tàu siêu tốc Shinkansen – Trải nghiệm tốc độ lên đến 320km/h, cảm nhận sự hiện đại bậc nhất của Nhật! - Show Geisha truyền thống – Ngắm nhìn các nghệ sĩ biểu diễn điệu múa và âm nhạc Nhật Bản đầy nghệ thuật. - Thưởng thức Bò Kobe thượng hạng – Hương vị mềm tan trong miệng, đẳng cấp ẩm thực Nhật Bản! - Mua sắm thả ga tại Aeon Mall & Shinsaibashi – Săn hàng Nhật chính hãng, từ mỹ phẩm đến đồ gia dụng!",https://cdn2.ivivu.com/2025/01/13/15/hoa-anh-dao-nhat-ban-ivv-158x100.gif
Tour Nhật Bản 6N5Đ: Sắc Hoa Anh Đào - Núi Phú Sĩ - Kyoto - Osaka,35.900.000VND,18-03-2025,- Ngắm hoa Anh Đào tại công viên Ueno/Shinjuku Gyoen – Chiêm ngưỡng sắc hoa rực rỡ bậc nhất Tokyo. - Du thuyền hồ Ashi – Ngắm Núi Phú Sĩ từ xa – Trải nghiệm cảnh đẹp huyền thoại giữa lòng Hakone. - Khám phá Chùa Vàng Kinkakuji & Thành Osaka – Hai biểu tượng lịch sử và văn hóa Nhật Bản không thể bỏ lỡ! - Trải nghiệm tàu siêu tốc Shinkansen – Cảm nhận tốc độ thần tốc của “bullet train” Nhật Bản! - Xem biểu diễn Geisha truyền thống – Cơ hội chiêm ngưỡng nét đẹp kiêu sa của các nàng Geisha trong trang phục Kimono lộng lẫy!,https://cdn2.ivivu.com/2025/01/13/15/hoa-anh-dao-osaka-ivv-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 5N4Đ: Thượng Hải - Fukuoka,23.190.000VND,16-03-2025,"Trải nghiệm hành trình 5 ngày 4 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Fukuoka. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori, Đền Dazaifu Tenmangu và khu mua sắm Canal City. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Hokkaido 5N6Đ: Khám Phá Lễ Hội Hoa Chi Anh - Sắc Xuân Nhật Bản,46.900.000VND,25-04-2025,"- Thưởng ngoạn Lễ hội Hoa Chi Anh Shibazakura với sắc hồng rực rỡ tại Takinoue Park. - Thăm Vườn thú Asahiyama, khám phá các loài động vật xứ lạnh độc đáo. - Ngắm hoa anh đào tại Công viên Maruyama, hòa mình vào vẻ đẹp lãng mạn của thiên nhiên. - Khám phá Kênh đào Otaru thơ mộng, lưu giữ những khoảnh khắc đẹp nhất. - Thỏa sức mua sắm hàng nội địa Nhật Bản tại Mitsui Outlet Park và AEON Mall.",https://cdn2.ivivu.com/2023/04/27/13/ivivu-hokkaido-asahiyama-zoo-158x100.jpg
Tour Nhật Bản 5N5Đ: HCM - Osaka - Kyoto - Phú Sĩ - Yamanashi Lễ Hội Chi Anh,33.900.000VND,16-04-2025,"- Trải nghiệm tắm suối nước nóng Osen và thưởng thức trái cây tươi ngon tại vườn. - Khám phá Chùa Vàng Kinkaku-ji và Chùa Asakusa Kannon, biểu tượng văn hóa Nhật Bản. - Chiêm ngưỡng hoa tử đằng: Đắm mình trong sắc tím và trắng tinh khôi của hoa tử đằng lãng mạn. - Trải nghiệm tàu siêu tốc Shinkansen: Thử cảm giác di chuyển với tốc độ lên tới 320km/h trên hệ thống tàu hiện đại hàng đầu thế giới. - Ngắm hoa chi anh Shibazakura: Chiêm ngưỡng cánh đồng hoa rực rỡ tại lễ hội Fuji Shibazakura dưới chân núi Phú Sĩ.",https://cdn2.ivivu.com/2024/08/14/10/nui-phu-si-ivivu-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Osaka - Nagoya - Tokyo - Lễ Hội Hoa Chi Anh - Hái Trái Cây Theo Mùa,29.900.000VND,20-05-2025,"- Hòa mình vào lễ hội hoa chi anh Shibazakura bên núi Phú Sĩ. - Trải nghiệm tàu siêu tốc Shinkansen, niềm tự hào của Nhật Bản. - Tham quan Chùa Vàng Kinkakuji và đền ngàn cổng Fushimi Inari tại Kyoto. - Thưởng thức bò Kobe thượng hạng và tắm suối nóng Onsen truyền thống.",https://cdn2.ivivu.com/2020/01/06/14/ivivu-kobe-cang-bien-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Fukuoka - Busan,17.499.000VND,20-03-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Fukuoka và Busan. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Busan, Hàn Quốc, với những bãi biển tuyệt đẹp, Chợ cá Jagalchi và đền Haedong Yonggungsa. Tham quan Fukuoka, Nhật Bản, với các điểm đến nổi bật như Công viên Ohori và Đền Dazaifu Tenmangu. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Hàn Quốc và Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Nhật Bản 5N5Đ: HCM - Osaka - Kyoto - Nagoya - Phú Sĩ - Tokyo Mùa Hoa Tử Đằng (Bay VNA),39.900.000VND,28-04-2025,"- Chiêm ngưỡng vẻ đẹp rực rỡ của hoa tử đằng tại Hamamatsu. - Hòa mình vào lễ hội hoa chi anh Shibazakura bên núi Phú Sĩ. - Trải nghiệm tàu siêu tốc Shinkansen, niềm tự hào của Nhật Bản. - Tham quan Chùa Vàng Kinkakuji và đền ngàn cổng Fushimi Inari tại Kyoto. - Thưởng thức bò Kobe thượng hạng và tắm suối nóng Onsen truyền thống.",https://cdn2.ivivu.com/2025/01/09/11/ivivu-hoa-chi-anh-nhat-ban-hokkaido-158x100.jpg
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 5N4Đ: Thượng Hải - Nagasaki,24.190.000VND,05-03-2025,"Trải nghiệm hành trình 5 ngày 4 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Nagasaki. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực đa dạng. Khám phá Nagasaki, Nhật Bản, với các điểm đến nổi bật như Công viên Hòa Bình, Bảo tàng Bom Nguyên Tử và khu phố lịch sử Dejima. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, lịch sử của Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Nhật Bản 5N5Đ: HCM - Tokyo - Nagoya - Kyoto - Osaka Hoa Anh Đào,34.900.000VND,24-03-2025,- Công viên Tsuruma: Chiêm ngưỡng sự kết hợp phong cách Á - Âu và lễ hội hoa rực rỡ. - Tham quan Núi Phú Sĩ: Khám phá biểu tượng hùng vĩ của Nhật Bản và cảnh sắc tuyệt đẹp. - Trải nghiệm tàu Shinkansen: Tận hưởng tốc độ 300km/h trên chuyến tàu siêu tốc hiện đại. - Chùa Asakusa và phố Nakamise: Tham quan ngôi chùa cổ và mua sắm tại phố truyền thống. - Ngắm hoa anh đào tại Công viên Ueno: Thưởng thức vẻ đẹp rực rỡ của hơn 1.000 gốc anh đào.,https://cdn2.ivivu.com/2023/04/11/14/ivivu-asakusa-kannon-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Tokyo - Nagoya - Kyoto - Osaka Hoa Anh Đào (Bay VNA),39.900.000VND,02-04-2025,- Công viên Tsuruma: Chiêm ngưỡng sự kết hợp phong cách Á - Âu và lễ hội hoa rực rỡ. - Tham quan Núi Phú Sĩ: Khám phá biểu tượng hùng vĩ của Nhật Bản và cảnh sắc tuyệt đẹp. - Trải nghiệm tàu Shinkansen: Tận hưởng tốc độ 300km/h trên chuyến tàu siêu tốc hiện đại. - Chùa Asakusa và phố Nakamise: Tham quan ngôi chùa cổ và mua sắm tại phố truyền thống. - Ngắm hoa anh đào tại Công viên Ueno: Thưởng thức vẻ đẹp rực rỡ của hơn 1.000 gốc anh đào.,https://cdn2.ivivu.com/2023/04/11/14/ivivu-asakusa-kannon-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Osaka - Kyoto - Tokyo - Công Viên Hoa Tulip Hanano Miyako (Bay VNA),36.900.000VND,09-04-2025,"- Công viên Ueno: Thưởng thức sắc hoa anh đào rực rỡ tại Tokyo. - Chiêm ngưỡng Công viên hoa Hanano Miyako Thiên đường hoa tulip. - Tàu Shinkansen: Trải nghiệm tốc độ 300km/h trên tàu siêu tốc hiện đại. - Núi Phú Sĩ: Chiêm ngưỡng biểu tượng thiên nhiên hùng vĩ, tham quan trạm thứ 5. - Đền Fushimi Inari Taisha: Dạo bước qua hàng ngàn cổng torii đỏ, biểu tượng may mắn.",https://cdn2.ivivu.com/2024/08/14/10/nui-phu-si-ivivu-158x100.gif
Tour Nhật Bản 5N5Đ: HCM - Osaka - Kyoto - Nagoya - Phú Sĩ - Tokyo Mùa Hoa Tử Đằng,29.900.000VND,13-05-2025,"- Chiêm ngưỡng vẻ đẹp rực rỡ của hoa tử đằng tại Hamamatsu. - Hòa mình vào lễ hội hoa chi anh Shibazakura bên núi Phú Sĩ. - Trải nghiệm tàu siêu tốc Shinkansen, niềm tự hào của Nhật Bản. - Tham quan Chùa Vàng Kinkakuji và đền ngàn cổng Fushimi Inari tại Kyoto. - Thưởng thức bò Kobe thượng hạng và tắm suối nóng Onsen truyền thống.",https://cdn2.ivivu.com/2025/01/09/11/ivivu-hoa-chi-anh-nhat-ban-hokkaido-158x100.jpg
Tour Nhật Bản Giá Tốt 6N5Đ: Osaka - Kyoto - Nagoya - Núi Phú Sĩ - Tokyo,28.990.000VND,15-07-2025,"- Chiêm ngưỡng Lâu đài Osaka - Biểu tượng lịch sử Nhật Bản với kiến trúc độc đáo và đường hào tuyệt đẹp. - Trải nghiệm tàu Shinkansen - 'Tàu con thoi' nhanh nhất thế giới, đạt tốc độ gần 300 km/h. - Khám phá Núi Phú Sĩ và Làng cổ Oshino Hakkai - Biểu tượng quốc gia với cảnh sắc mộc mạc và ẩm thực đặc trưng. - Tham quan Chùa Vàng Kinkakuji - Kiệt tác kiến trúc được mạ vàng lộng lẫy, thu hút mọi ánh nhìn. - Dạo bước tại Công viên Showakinen - Cánh đồng hoa rực rỡ sắc màu, đẹp như tranh vẽ suốt bốn mùa.",https://cdn2.ivivu.com/2024/11/28/11/ivivu-chua-vang-kinkakuji-nhat-ban-158x100.gif
Trải Nghiệm Siêu Du Thuyền Spectrum Of The Seas 6N5Đ: Thượng Hải - Nagasaki - Kagoshima,25.990.000VND,26-04-2025,"Trải nghiệm hành trình 6 ngày 5 đêm với siêu du thuyền Spectrum of the Seas, khởi hành từ Thượng Hải đến Nagasaki và Kagoshima. Tận hưởng các tiện ích và dịch vụ đẳng cấp trên du thuyền, tham gia các hoạt động giải trí và thưởng thức ẩm thực phong phú. Khám phá Nagasaki, Nhật Bản, với các điểm đến như Công viên Hòa Bình, Bảo tàng Bom Nguyên Tử và khu phố lịch sử Dejima. Tham quan Kagoshima, nổi tiếng với núi lửa Sakurajima, Vườn Sengan-en và suối nước nóng Ibusuki. Tour lý tưởng cho du khách muốn kết hợp trải nghiệm du thuyền sang trọng và khám phá văn hóa, thiên nhiên của Nhật Bản. Cùng iVIVU khám phá ngay hôm nay!",https://cdn2.ivivu.com/2024/06/19/16/rci-spectrum-of-the-seas-ivivu-1-158x100.jpg
Tour Nhật Bản Giá Tốt 6N5Đ: Osaka - Kyoto - Nagoya - Ibaraki - Tokyo,31.990.000VND,29-04-2025,"- Lâu đài Osaka – Khám phá di sản văn hóa với kiến trúc hào hùng và đường hào bao quanh tuyệt đẹp. - Chùa Vàng Kinkakuji – Ngôi chùa mạ vàng lộng lẫy, biểu tượng kiến trúc và lịch sử tại Kyoto. - Núi Phú Sĩ và Làng cổ Oshino Hakkai – Ngắm cảnh núi lửa hùng vĩ và trải nghiệm văn hóa truyền thống Nhật Bản. - Trải nghiệm tàu Shinkansen – 'Viên đạn' tốc độ cao ấn tượng, biểu tượng công nghệ Nhật Bản. - Công viên Hitachi Kaihin – Chiêm ngưỡng cánh đồng hoa bốn mùa đẹp như tranh vẽ, nổi bật với sắc hoa Nemophila và cải vàng.",https://cdn2.ivivu.com/2024/11/28/11/ivivu-chua-vang-kinkakuji-nhat-ban-158x100.gif
